2022-03-21/09:02:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-22/12:49:59		 insurance_021119920_010222.csv: File loaded successfully!!
